"phenotype","phenotype_sub","phenotype_sex","sgg_phesant_name","description","variable_type","SGG_available","phesant_processed","sgg_file","downloaded","category","define_category","v2_exists","v2_downloaded"
"22506_114","22506","male","22506_114","Tobacco smoking: Never smoked","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin3/out_bin3..tsv","YES","lifestyle","FALSE","FALSE","NA"
"22506_111","22506","male","22506_111","Tobacco smoking: Smokes on most or all days","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin3/out_bin3..tsv","YES","lifestyle","FALSE","FALSE","NA"
"22506_112","22506","male","22506_112","Tobacco smoking: Occasionally","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin3/out_bin3..tsv","NO","NA","TRUE","FALSE","NA"
"22506_113","22506","male","22506_113","Tobacco smoking: Ex-smoker","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin3/out_bin3..tsv","YES","lifestyle","FALSE","FALSE","NA"
"22601_23153402","22601","male","NA","Job coding: primary /junior school teacher or teaching professional, nursery school teacher (including head teacher)","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"22601_24513314","22601","male","NA","Job coding: librarian, assistant librarian","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"22601_31133050","22601","male","NA","Job coding: engineering technician, engineer's assistant, commissioning engineer, contracts engineer, technician engineer, industrial radiographer","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"22601_41113204","22601","male","NA","Job coding: civil service executive officer, revenue/tax executive or officer, fraud inspector or officer, job centre adviser","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"22601_21323059","22601","male","NA","Job coding: software professional, analyst-programmer, computer programmer, software analyst or engineer, systems designer or programmer","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"22601_35393271","22601","male","NA","Job coding: management information officer, conference/events co-ordinator/organiser, exhibition officer, work study engineer/officer/analyst, contract adviser/agent, election agent, business system analyst","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"22601_24213281","22601","male","NA","Job coding: chartered/certified accountant, auditor, company accountant, articled/audit clerk, official receiver","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"22601_54212886","22601","male","NA","Job coding: compositor, originator, lithographic plate maker, paste-up artist, stereotyper, typesetter","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"22601_21212592","22601","male","NA","Job coding: civil engineer","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"22601_41233254","22601","male","NA","Job coding: counter clerk, bank clerk, cashier, post office clerk","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"22601_41323255","22601","male","NA","Job coding: pensions and insurance clerk/administrator, claims handler","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"22601_35333259","22601","male","NA","Job coding: insurance underwriter, insurance inspector, insurance account handler","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"22601_54343385","22601","male","NA","Job coding: chef, cook, caterer","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"22601_31193034","22601","male","NA","Job coding: other science technician, materials technician, technical assistant, technical officer","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"22601_22113066","22601","male","NA","Job coding: medical doctor, general practitioner, hospital consultant","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"22601_21123022","22601","male","NA","Job coding: biochemist, medical laboratory scientific officer","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"22601_71113328","22601","male","NA","Job coding: sales assistant, retail/shop assistant, counter assistant, sub post office assistant, takeaway food worker","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"22601_23123400","22601","male","NA","Job coding: further education teaching professional, college lecturer/professor","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"22601_41503307","22601","male","NA","Job coding: general office assistant/clerk, clerical officer, clerk-typist, office supervisor, press/newspaper corrector/reader","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"22601_35433238","22601","male","NA","Job coding: marketing research professional, marketing consultant, promotions or advertising consultant, fundraiser consultant, appeals organiser","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"22601_23143401","22601","male","NA","Job coding: secondary school teacher or teaching professional (including head teacher)","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"22601_52312934","22601","male","NA","Job coding: motor mechanic, diesel fitter, auto engineer","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"22601_33113434","22601","male","NA","Job coding: non-commissioned officers or other rank of armed forces","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"22601_53152529","22601","male","NA","Job coding: carpenter, carpenter and joiner, builder's joiner","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"22601_32113072","22601","male","NA","Job coding: nurse (of any kind, at any level)","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"22601_34313159","22601","male","NA","Job coding: journalist, reporter, newspaper correspondent, sports writer, newspaper or magazine editor","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"22601_92193312","22601","male","NA","Job coding: other general office clerical tasks including: office junior, office worker, photocopy/print room operator, office machinist","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"22601_33123442","22601","male","NA","Job coding: police officer (sergeant or below)","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"22601_21232866","22601","male","NA","Job coding: electrical engineer, generating engineer, power engineer, power transmission engineer","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"22601_72113242","22601","male","NA","Job coding: call centre operator, sales order clerk, telephone adviser","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"22601_35413236","22601","male","NA","Job coding: buyer, purchasing/procurement officer, supply officer","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"22601_31323061","22601","male","NA","Job coding: it user support technician, help desk or helpline operator (computing), support technician (computing), systems support officer","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"22601_24423108","22601","male","NA","Job coding: social worker, child care/protection officer, adoption officer, mental health officer, almoner, family case worker","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"22601_52162926","22601","male","NA","Job coding: pipe fitter","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"22601_41133206","22601","male","NA","Job coding: local government administrative officer or assistant or clerk","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"22601_11363057","22601","male","NA","Job coding: ict or it manager, systems/data processing manager, telecom manager","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"22601_35343267","22601","male","NA","Job coding: financial adviser/agent/consultant, investment analyst, mortgage consultant, financier, pension advisor","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"22601_31193055","22601","male","NA","Job coding: other engineering technician, including materials technician, technical assistant, technical officer","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"22601_21293047","22601","male","NA","Job coding: other engineering professional","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"22601_35633274","22601","male","NA","Job coding: vocational or industrial trainer/instructor","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"22601_41223241","22601","male","NA","Job coding: accounts and wages clerk/assistant/supervisor, bookkeeper, cost or ledger clerk, audit assistant, budget officer, student loans officer, paymaster","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"22601_11513250","22601","male","NA","Job coding: bank manager, bank section manager, building society manager, post/sub-post office manager","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"22601_12343321","22601","male","NA","Job coding: shopkeeper, shop owner, newsagent, wholesale/retail dealer","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"22601_23213026","22601","male","NA","Job coding: scientific researcher, scientific officer, medical research associate, experimental officer","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"22601_24113277","22601","male","NA","Job coding: solicitor, lawyer, barrister, judge, coroner, articled clerk, attorney, advocate, stipendiary magistrate, fiscal/crown prosecutor, sheriff (scottish courts), legal services recorder","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"22601_11343224","22601","male","NA","Job coding: advertising or public relations manager, media/publicity manager, campaign/fundraising manager","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"22601_21123021","22601","male","NA","Job coding: biologist, botanist, entomologist, zoologist, ecologist, microbiologist/pathologist/virologist/geneticist (not medically qualified)","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"22601_21113020","22601","male","NA","Job coding: chemist (analytic, developmental, industrial, research)","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"22601_52232942","22601","male","NA","Job coding: aircraft engineer","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"22601_21313058","22601","male","NA","Job coding: it strategy or planning professional, computer consultant, software consultant","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"22601_24342600","22601","male","NA","Job coding: river/water surveyor, surveyor and estimator, topographer, property surveyor","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"22601_52232929","22601","male","NA","Job coding: metal working production or maintenance fitter, machine fitter, fitter and turner, bench fitter, plant fitter","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"22601_52412944","22601","male","NA","Job coding: electrician, electrical engineer, electrical contractor","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"22601_12313231","22601","male","NA","Job coding: property/housing/land manager","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"22601_23173422","22601","male","NA","Job coding: registrar or senior administrator of educational establishment, bursar, registrar, university administrator","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"22601_61113073","22601","male","NA","Job coding: nursing auxiliary or assistant, steriliser of medical equipment, occupational therapy assistant, phlebotomist, physiotherapy assistant, ward orderly, ward assistant","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"22601_31113033","22601","male","NA","Job coding: laboratory technician, scientific assistant, cytology screener; hospital, medical or health technician","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"22601_31313060","22601","male","NA","Job coding: it operations technician, computer operator or technician, database manager, network or web technician, web master, systems administrator or officer","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"22601_41313272","22601","male","NA","Job coding: filing clerk, records assistant/clerk","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"22601_53152546","22601","male","NA","Job coding: carpenter, carpenter and joiner, builder's joiner","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"22601_12233383","22601","male","NA","Job coding: restaurant or catering manager, restaurateur; canteen manager; takeaway food shop manager","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"22601_41123205","22601","male","NA","Job coding: civil service administrative officer or assistant or clerk, tax collector, prison service clerk, law courts clerk","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"22601_23113030","22601","male","NA","Job coding: university lecturer/professor","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"22601_51112476","22601","male","NA","Job coding: farmer, farming contractor, herd manager, smallholder, bailiff","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"22601_34213150","22601","male","NA","Job coding: graphic designer, commercial artist, desktop publishing artist, illuminator","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"22601_71123329","22601","male","NA","Job coding: retail/shop cashier, check-out operator, petrol station attendant, restaurant cashier","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"22601_91112478","22601","male","NA","Job coding: farmhand, farm labourer, herdsman, shepherd, dairyman, pigman","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"22601_23113399","22601","male","NA","Job coding: higher education teaching professional, university lecturer/professor (including college/university head/vice chancellor)","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"22601_52232856","22601","male","NA","Job coding: plant maintenance fitter, machine fitter, mechanic-fitter","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"22601_31122951","22601","male","NA","Job coding: electrical/electronics technician","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"22601_81392824","22601","male","NA","Job coding: assembler, machine operator, processor, foreman","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"22601_52212927","22601","male","NA","Job coding: metal machine setter, tool setter, setter operator, centre lathe turner","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"22601_21133023","22601","male","NA","Job coding: physicist, astronomer, geologist, geophysicist, meteorologist, oceanographer, seismologist","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"22601_35323258","22601","male","NA","Job coding: broker, financial/insurance broker, foreign exchange dealer, ship/marine broker, stockbroker, commodity trader","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"22601_61243409","22601","male","NA","Job coding: educational assistant, classroom assistant, special needs helper","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"22601_52232941","22601","male","NA","Job coding: motor vehicle/industrial machinery fitter","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"22601_21243042","22601","male","NA","Job coding: electronics engineer, broadcasting engineer, microwave engineer, radar engineer, radio engineer","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"22601_35423237","22601","male","NA","Job coding: sales or marketing representative, manufacturer's agent or representative or salesman/woman","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"22601_21223040","22601","male","NA","Job coding: mechanical engineer, automobile engineer, aeronautical engineer, locomotive or marine engineer, welding engineer","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"22601_23163403","22601","male","NA","Job coding: special needs teaching professional (including head teacher)","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"22601_24223282","22601","male","NA","Job coding: management accountant, works accountant, cost accountant","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"22601_24233283","22601","male","NA","Job coding: management consultant, actuary, economist, statistician, statistical controller/assistant, business analyst, demographer, economic forecaster","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
